"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorLevenshtein record1Value","[0] PlayerNameComparatorLevenshtein record2Value","[0] PlayerNameComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameComparatorLevenshtein similarity","[0] PlayerNameComparatorLevenshtein postproccesedSimilarity","[1] PlayerBirthDateComparatorEqual record1Value","[1] PlayerBirthDateComparatorEqual record2Value","[1] PlayerBirthDateComparatorEqual record1PreprocessedValue","[1] PlayerBirthDateComparatorEqual record2PreprocessedValue","[1] PlayerBirthDateComparatorEqual similarity","[1] PlayerBirthDateComparatorEqual postproccesedSimilarity","[2] PlayerHeightComparatorPercentageSim record1Value","[2] PlayerHeightComparatorPercentageSim record2Value","[2] PlayerHeightComparatorPercentageSim record1PreprocessedValue","[2] PlayerHeightComparatorPercentageSim record2PreprocessedValue","[2] PlayerHeightComparatorPercentageSim similarity","[2] PlayerHeightComparatorPercentageSim postproccesedSimilarity","[3] PlayerWeightComparatorPercentageSim record1Value","[3] PlayerWeightComparatorPercentageSim record2Value","[3] PlayerWeightComparatorPercentageSim record1PreprocessedValue","[3] PlayerWeightComparatorPercentageSim record2PreprocessedValue","[3] PlayerWeightComparatorPercentageSim similarity","[3] PlayerWeightComparatorPercentageSim postproccesedSimilarity"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_8006","0.24575736348943195",,"a.j. price","alexey shved","a.j. price","alexey shved","0.16666666666666663","0.16666666666666663","1986-10-07","1988-12-16","1986-10-07","1988-12-16","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","86.0","82.08999633789062","86.0","0.9909069682276526","0.9909069682276526"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4901","0.2916666664453057",,"a.j. hammons","alina iagupova","a.j. hammons","alina iagupova","0.2857142857142857","0.2857142857142857","1992-08-27","1992-02-09","1992-08-27","1992-02-09","0.0","0.0","213.36000061035156","185.4199981689453","213.36000061035156","185.4199981689453","0.9738095215959137","0.9738095215959137","117.91000366210938","0.0","117.91000366210938","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_8005","0.24575736348943195",,"a.j. price","alexey shved","a.j. price","alexey shved","0.16666666666666663","0.16666666666666663","1986-10-07","1988-12-16","1986-10-07","1988-12-16","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","86.0","82.08999633789062","86.0","0.9909069682276526","0.9909069682276526"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4904","0.27549789703119987",,"a.j. hammons","alexis kyritsis","a.j. hammons","alexis kyritsis","0.19999999999999996","0.19999999999999996","1992-08-27","1982-05-18","1992-08-27","1982-05-18","0.0","0.0","213.36000061035156","198.1199951171875","213.36000061035156","198.1199951171875","0.9857142806059547","0.9857142806059547","117.91000366210938","99.79000091552734","117.91000366210938","99.79000091552734","0.9692646897060441","0.9692646897060441"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_8007","0.2527053464653881",,"a.j. price","alen hodžić","a.j. price","alen hodžić","0.18181818181818177","0.18181818181818177","1986-10-07","1992-08-11","1986-10-07","1992-08-11","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","82.0","82.08999633789062","82.0","0.9997807373811537","0.9997807373811537"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4905","0.3312309213054102",,"a.j. hammons","aamir simms","a.j. hammons","aamir simms","0.33333333333333337","0.33333333333333337","1992-08-27","1999-02-17","1992-08-27","1999-02-17","0.0","0.0","213.36000061035156","203.1999969482422","213.36000061035156","203.1999969482422","0.9904761870706364","0.9904761870706364","117.91000366210938","111.12999725341797","117.91000366210938","111.12999725341797","0.9884996926501324","0.9884996926501324"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4921","0.21333333333333335",,"a.j. hammons","alexandra sharp","a.j. hammons","alexandra sharp","0.1333333333333333","0.1333333333333333","1992-08-27","1997-02-04","1992-08-27","1997-02-04","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","0.0","117.91000366210938","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_7197","0.2262836056345319",,"a.j. hammons","aaron doornekamp","a.j. hammons","aaron doornekamp","0.125","0.125","1992-08-27","1985-12-05","1992-08-27","1985-12-05","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","96.0","117.91000366210938","96.0","0.9628360563453189","0.9628360563453189"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_1653","0.33356967136210997",,"a.j. hammons","a. j. slaughter","a.j. hammons","a. j. slaughter","0.4","0.4","1992-08-27","1987-08-03","1992-08-27","1987-08-03","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","80.0","117.91000366210938","80.0","0.9356967136210991","0.9356967136210991"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_7195","0.23325684188536272",,"a.j. hammons","aleksa popović","a.j. hammons","aleksa popović","0.1428571428571429","0.1428571428571429","1992-08-27","1987-07-31","1992-08-27","1987-07-31","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","95.0","117.91000366210938","95.0","0.9611398474250552","0.9611398474250552"
