"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorLevenshtein record1Value","[0] PlayerNameComparatorLevenshtein record2Value","[0] PlayerNameComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameComparatorLevenshtein similarity","[0] PlayerNameComparatorLevenshtein postproccesedSimilarity","[1] PlayerBirthDateComparatorEqual record1Value","[1] PlayerBirthDateComparatorEqual record2Value","[1] PlayerBirthDateComparatorEqual record1PreprocessedValue","[1] PlayerBirthDateComparatorEqual record2PreprocessedValue","[1] PlayerBirthDateComparatorEqual similarity","[1] PlayerBirthDateComparatorEqual postproccesedSimilarity","[2] PlayerHeightComparatorPercentageSim record1Value","[2] PlayerHeightComparatorPercentageSim record2Value","[2] PlayerHeightComparatorPercentageSim record1PreprocessedValue","[2] PlayerHeightComparatorPercentageSim record2PreprocessedValue","[2] PlayerHeightComparatorPercentageSim similarity","[2] PlayerHeightComparatorPercentageSim postproccesedSimilarity","[3] PlayerWeightComparatorPercentageSim record1Value","[3] PlayerWeightComparatorPercentageSim record2Value","[3] PlayerWeightComparatorPercentageSim record1PreprocessedValue","[3] PlayerWeightComparatorPercentageSim record2PreprocessedValue","[3] PlayerWeightComparatorPercentageSim similarity","[3] PlayerWeightComparatorPercentageSim postproccesedSimilarity"
"WekaMatchingRule","player_stat_id_3580","player_dbpedia_id_6643","1.0942048733606415E-6",,"luke schenscher","luigi datome","luke schenscher","luigi datome","0.19999999999999996","0.19999999999999996","1982-12-31","1987-11-27","1982-12-31","1987-11-27","0.0","0.0","215.89999389648438","0.0","215.89999389648438","0.0","0.8","0.8","115.6500015258789","101.0","115.6500015258789","101.0","0.9746649350063334","0.9746649350063334"
"WekaMatchingRule","player_stat_id_498","player_dbpedia_id_3777","6.433827694029145E-6",,"jaylen brown","jaka blažič","jaylen brown","jaka blažič","0.25","0.25","1996-10-24","1990-06-30","1996-10-24","1990-06-30","0.0","0.0","200.66000366210938","0.0","200.66000366210938","0.0","0.8","0.8","102.04000091552734","96.0","102.04000091552734","96.0","0.9881615036038122","0.9881615036038122"
"WekaMatchingRule","player_stat_id_2569","player_dbpedia_id_3678","8.807173834901398E-6",,"anthony mason","angus brandt","anthony mason","angus brandt","0.23076923076923073","0.23076923076923073","1966-12-14","1989-10-26","1966-12-14","1989-10-26","0.0","0.0","200.66000366210938","0.0","200.66000366210938","0.0","0.8","0.8","113.37999725341797","114.0","113.37999725341797","114.0","0.9989122758831894","0.9989122758831894"
"WekaMatchingRule","player_stat_id_966","player_dbpedia_id_8540","0.9999981797251208","1","malcolm delaney","malcolm delaney","malcolm delaney","malcolm delaney","1.0","1.0","1989-03-11","1989-03-11","1989-03-11","1989-03-11","1.0","1.0","190.5","0.0","190.5","0.0","0.8","0.8","86.16999816894531","86.0","86.16999816894531","86.0","0.9996054353660029","0.9996054353660029"
"WekaMatchingRule","player_stat_id_2569","player_dbpedia_id_1257","4.733152469969947E-6",,"anthony mason","andrija žižić","anthony mason","andrija žižić","0.23076923076923073","0.23076923076923073","1966-12-14","1980-01-14","1966-12-14","1980-01-14","0.0","0.0","200.66000366210938","0.0","200.66000366210938","0.0","0.8","0.8","113.37999725341797","120.0","113.37999725341797","120.0","0.98896666208903","0.98896666208903"
"WekaMatchingRule","player_stat_id_4364","player_dbpedia_id_5056",,"0","cliff williams","ziaire williams","cliff williams","ziaire williams","0.6666666666666667","0.6666666666666667","1945-04-15","2001-09-12","1945-04-15","2001-09-12","0.0","0.0","190.5","205.74000549316406","190.5","205.74000549316406","0.9851851802408255","0.9851851802408255","81.62999725341797","83.91999816894531","81.62999725341797","83.91999816894531","0.9945424190526859","0.9945424190526859"
"WekaMatchingRule","player_stat_id_1598","player_dbpedia_id_667","2.426007947689389E-6",,"richard hamilton","rienk mast","richard hamilton","rienk mast","0.3125","0.3125","1978-02-14","2001-07-19","1978-02-14","2001-07-19","0.0","0.0","198.1199951171875","0.0","198.1199951171875","0.0","0.8","0.8","83.9000015258789","109.0","83.9000015258789","109.0","0.9539449569282181","0.9539449569282181"
"WekaMatchingRule","player_stat_id_136","player_dbpedia_id_6057","3.975120472924239E-6",,"john arthurs","josh giddey","john arthurs","josh giddey","0.25","0.25","1947-08-15","2002-10-10","1947-08-15","2002-10-10","0.0","0.0","193.0399932861328","203.1999969482422","193.0399932861328","203.1999969482422","0.9899999962453766","0.9899999962453766","83.9000015258789","92.98999786376953","83.9000015258789","92.98999786376953","0.9804495181272991","0.9804495181272991"
"WekaMatchingRule","player_stat_id_1214","player_dbpedia_id_8430","4.549261820046717E-7",,"jamie feick","jaka blažič","jamie feick","jaka blažič","0.18181818181818177","0.18181818181818177","1974-07-03","1990-06-30","1974-07-03","1990-06-30","0.0","0.0","205.74000549316406","0.0","205.74000549316406","0.0","0.8","0.8","115.6500015258789","96.0","115.6500015258789","96.0","0.9660181560456238","0.9660181560456238"
"WekaMatchingRule","player_stat_id_17","player_dbpedia_id_215",,"0","don adams","geoffrey groselle","don adams","geoffrey groselle","0.11764705882352944","0.11764705882352944","1947-11-27","1993-02-12","1947-11-27","1993-02-12","0.0","0.0","198.1199951171875","0.0","198.1199951171875","0.0","0.8","0.8","95.23999786376953","109.0","95.23999786376953","109.0","0.9747522896582927","0.9747522896582927"
"WekaMatchingRule","player_stat_id_4178","player_dbpedia_id_1030","4.672334437861526E-5",,"andre wakefield","anthony ireland (basketball)","andre wakefield","anthony ireland (basketball)","0.3214285714285714","0.3214285714285714","1955-01-11","1991-09-25","1955-01-11","1991-09-25","0.0","0.0","190.5","175.89999389648438","190.5","175.89999389648438","0.9846719096026083","0.9846719096026083","79.37000274658203","78.83999633789062","79.37000274658203","78.83999633789062","0.998664466699381","0.998664466699381"
"WekaMatchingRule","player_stat_id_3523","player_dbpedia_id_7753",,"0","walker russell","mamadou n'diaye (basketball, born 1993)","walker russell","mamadou n'diaye (basketball, born 1993)","0.15384615384615385","0.15384615384615385","1982-10-06","1993-09-14","1982-10-06","1993-09-14","0.0","0.0","182.8800048828125","226.05999755859375","182.8800048828125","226.05999755859375","0.9617977588763008","0.9617977588763008","77.0999984741211","137.0","77.0999984741211","137.0","0.9125547422979869","0.9125547422979869"
"WekaMatchingRule","player_stat_id_2091","player_dbpedia_id_3935","3.753553711342281E-5",,"kevin jones","keith clanton","kevin jones","keith clanton","0.3076923076923077","0.3076923076923077","1989-08-25","1990-08-18","1989-08-25","1990-08-18","0.0","0.0","203.1999969482422","205.74000549316406","203.1999969482422","205.74000549316406","0.9975308559569313","0.9975308559569313","113.83000183105469","113.4000015258789","113.83000183105469","113.4000015258789","0.9992444868694389","0.9992444868694389"
"WekaMatchingRule","player_stat_id_966","player_dbpedia_id_3079","0.9999981797251208","1","malcolm delaney","malcolm delaney","malcolm delaney","malcolm delaney","1.0","1.0","1989-03-11","1989-03-11","1989-03-11","1989-03-11","1.0","1.0","190.5","0.0","190.5","0.0","0.8","0.8","86.16999816894531","86.0","86.16999816894531","86.0","0.9996054353660029","0.9996054353660029"
"WekaMatchingRule","player_stat_id_1344","player_dbpedia_id_5067","1.1663576160020726E-5",,"reece gaines","reggie upshaw","reece gaines","reggie upshaw","0.3076923076923077","0.3076923076923077","1981-01-07","1995-04-07","1981-01-07","1995-04-07","0.0","0.0","198.1199951171875","0.0","198.1199951171875","0.0","0.8","0.8","92.97000122070312","103.0","92.97000122070312","103.0","0.9805242742149576","0.9805242742149576"
"WekaMatchingRule","player_stat_id_2943","player_dbpedia_id_6001",,"0","bob netolicky","jezreel de jesús","bob netolicky","jezreel de jesús","0.0625","0.0625","1942-08-02","1991-05-05","1942-08-02","1991-05-05","0.0","0.0","205.74000549316406","0.0","205.74000549316406","0.0","0.8","0.8","99.7699966430664","82.0","99.7699966430664","82.0","0.9643780750907716","0.9643780750907716"
"WekaMatchingRule","player_stat_id_2504","player_dbpedia_id_3741","5.084357586315198E-11",,"john mahnken","jong uichico","john mahnken","jong uichico","0.25","0.25","1922-06-16","1962-07-15","1922-06-16","1962-07-15","0.0","0.0","203.1999969482422","0.0","203.1999969482422","0.0","0.8","0.8","99.7699966430664","0.0","99.7699966430664","0.0","0.8","0.8"
"WekaMatchingRule","player_stat_id_1524","player_dbpedia_id_556",,"0","donte greene","jurica žuža","donte greene","jurica žuža","0.0","0.0","1988-02-21","1978-04-04","1988-02-21","1978-04-04","0.0","0.0","210.82000732421875","208.27999877929688","210.82000732421875","208.27999877929688","0.9975903534231306","0.9975903534231306","102.48999786376953","0.0","102.48999786376953","0.0","0.8","0.8"
"WekaMatchingRule","player_stat_id_2972","player_dbpedia_id_1818",,"0","lucas nogueira","stephanie talbot","lucas nogueira","stephanie talbot","0.0625","0.0625","1992-07-26","1994-06-15","1992-07-26","1994-06-15","0.0","0.0","213.36000061035156","187.9600067138672","213.36000061035156","187.9600067138672","0.976190481979918","0.976190481979918","109.30000305175781","87.08999633789062","109.30000305175781","87.08999633789062","0.9593595496912294","0.9593595496912294"
"WekaMatchingRule","player_stat_id_1534","player_dbpedia_id_5524","0.004007689822293618","0","kevin grevey","kevin love","kevin grevey","kevin love","0.6666666666666667","0.6666666666666667","1953-05-12","1988-09-07","1953-05-12","1988-09-07","0.0","0.0","195.5800018310547","203.1999969482422","195.5800018310547","203.1999969482422","0.9925000046932791","0.9925000046932791","95.23999786376953","113.8499984741211","95.23999786376953","113.8499984741211","0.967307859710544","0.967307859710544"
"WekaMatchingRule","player_stat_id_3925","player_dbpedia_id_6163","7.100365860991718E-7",,"chris taft","chelsea brook","chris taft","chelsea brook","0.3076923076923077","0.3076923076923077","1985-03-10","1998-07-29","1985-03-10","1998-07-29","0.0","0.0","208.27999877929688","0.0","208.27999877929688","0.0","0.8","0.8","117.91000366210938","80.0","117.91000366210938","80.0","0.9356967136210991","0.9356967136210991"
"WekaMatchingRule","player_stat_id_1697","player_dbpedia_id_5153","1.4693114209062664E-4",,"jarvis hayes","jarmar gulley","jarvis hayes","jarmar gulley","0.3846153846153846","0.3846153846153846","1981-08-09","1991-03-12","1981-08-09","1991-03-12","0.0","0.0","200.66000366210938","195.5800018310547","200.66000366210938","195.5800018310547","0.9949367071281341","0.9949367071281341","99.7699966430664","98.87999725341797","99.7699966430664","98.87999725341797","0.9982158977255808","0.9982158977255808"
"WekaMatchingRule","player_stat_id_2957","player_dbpedia_id_5258","1.451477495747499E-5",,"andrew nicholson","andrew smith (basketball, born 1992)","andrew nicholson","andrew smith (basketball, born 1992)","0.33333333333333337","0.33333333333333337","1989-12-08","1992-12-14","1989-12-08","1992-12-14","0.0","0.0","205.74000549316406","0.0","205.74000549316406","0.0","0.8","0.8","113.37999725341797","100.0","113.37999725341797","100.0","0.9763979580569012","0.9763979580569012"
"WekaMatchingRule","player_stat_id_2308","player_dbpedia_id_2813","0.999997517573578","1","jeremy lamb","jeremy lamb","jeremy lamb","jeremy lamb","1.0","1.0","1992-05-30","1992-05-30","1992-05-30","1992-05-30","1.0","1.0","195.5800018310547","195.5800018310547","195.5800018310547","195.5800018310547","1.0","1.0","83.9000015258789","81.6500015258789","83.9000015258789","81.6500015258789","0.9946364720880106","0.9946364720880106"
"WekaMatchingRule","player_stat_id_3994","player_dbpedia_id_2401","1.1912092396853164E-5","0","willis thomas","will thomas (basketball)","willis thomas","will thomas (basketball)","0.375","0.375",,,,,,,"187.9600067138672","203.1999969482422","187.9600067138672","203.1999969482422","0.9850000093865584","0.9850000093865584","83.9000015258789","104.33000183105469","83.9000015258789","104.33000183105469","0.9608358095531162","0.9608358095531162"
"WekaMatchingRule","player_stat_id_1284","player_dbpedia_id_5723",,"0","courtney fortson","sam mcdaniel (basketball)","courtney fortson","sam mcdaniel (basketball)","0.16000000000000003","0.16000000000000003","1988-05-23","1995-12-09","1988-05-23","1995-12-09","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.8","0.8","83.9000015258789","102.0","83.9000015258789","102.0","0.9645098069134881","0.9645098069134881"
"WekaMatchingRule","player_stat_id_4181","player_dbpedia_id_6806","1.283986781337396E-5",,"antoine walker","andrija marjanović","antoine walker","andrija marjanović","0.2777777777777778","0.2777777777777778","1976-08-12","1999-01-14","1976-08-12","1999-01-14","0.0","0.0","203.1999969482422","0.0","203.1999969482422","0.0","0.8","0.8","101.58999633789062","97.0","101.58999633789062","97.0","0.9909636844111616","0.9909636844111616"
"WekaMatchingRule","player_stat_id_3894","player_dbpedia_id_3496","9.871349946843291E-11",,"stan stutz","stanislav tymofeyenko","stan stutz","stanislav tymofeyenko","0.2857142857142857","0.2857142857142857","1920-04-14","1989-06-03","1920-04-14","1989-06-03","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.8","0.8","77.0999984741211","0.0","77.0999984741211","0.0","0.8","0.8"
"WekaMatchingRule","player_stat_id_688","player_dbpedia_id_6372","6.999961893539074E-7",,"maurice cheeks","matt sutton","maurice cheeks","matt sutton","0.2142857142857143","0.2142857142857143","1956-09-08","1984-07-13","1956-09-08","1984-07-13","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.8","0.8","81.62999725341797","100.0","81.62999725341797","100.0","0.963259994506836","0.963259994506836"
"WekaMatchingRule","player_stat_id_1689","player_dbpedia_id_4793",,"0","juaquin hawkins","mihailo jovičić","juaquin hawkins","mihailo jovičić","0.06666666666666665","0.06666666666666665","1973-07-02","1999-01-24","1973-07-02","1999-01-24","0.0","0.0","200.66000366210938","0.0","200.66000366210938","0.0","0.8","0.8","99.7699966430664","84.0","99.7699966430664","84.0","0.968387296434449","0.968387296434449"
"WekaMatchingRule","player_stat_id_2892","player_dbpedia_id_5066",,"0","mike muscala","ádám hanga","mike muscala","ádám hanga","0.16666666666666663","0.16666666666666663","1991-07-01","1989-04-12","1991-07-01","1989-04-12","0.0","0.0","210.82000732421875","0.0","210.82000732421875","0.0","0.8","0.8","108.83999633789062","95.70999908447266","108.83999633789062","95.70999908447266","0.975872845102537","0.975872845102537"
"WekaMatchingRule","player_stat_id_2501","player_dbpedia_id_1343","0.9999976391825481","1","jamaal magloire","jamaal magloire","jamaal magloire","jamaal magloire","1.0","1.0","1978-05-21","1978-05-21","1978-05-21","1978-05-21","1.0","1.0","210.82000732421875","210.82000732421875","210.82000732421875","210.82000732421875","1.0","1.0","117.45999908447266","120.19999694824219","117.45999908447266","120.19999694824219","0.995440935219076","0.995440935219076"
"WekaMatchingRule","player_stat_id_4104","player_dbpedia_id_6007","0.9999982192453124",,"beno udrih","beno udrih","beno udrih","beno udrih","1.0","1.0","1982-07-05","1982-07-05","1982-07-05","1982-07-05","1.0","1.0","190.5","190.5","190.5","190.5","1.0","1.0","92.97000122070312","92.98999786376953","92.97000122070312","92.98999786376953","0.9999569918410027","0.9999569918410027"
